IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,Agent,Company,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ReservationStatusDate
0,44,2015,July,28,10,2,5,1,0,0,HB       ,RUS,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,2,No Deposit     ,244,       NULL,0,Transient,152,0,0,Check-Out,7/17/2015
0,34,2015,July,28,10,2,5,2,1,0,HB       ,GBR,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,241,       NULL,0,Transient,125.54,0,3,Check-Out,7/17/2015
0,87,2015,July,28,10,2,5,2,1,1,FB       ,PRT,Offline TA/TO,TA/TO,0,0,0,C               ,C               ,0,No Deposit     ,5,       NULL,0,Transient,133.83,0,2,Check-Out,7/17/2015
0,11,2015,July,28,10,2,6,3,1,0,BB       ,PRT,Direct,Direct,0,0,0,C               ,C               ,0,No Deposit     ,250,       NULL,0,Transient,159.75,1,0,Check-Out,7/18/2015
0,115,2015,July,28,10,2,7,2,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,120.6,0,2,Check-Out,7/19/2015
0,86,2015,July,28,10,3,7,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,112.2,0,0,Check-Out,7/20/2015
0,41,2015,July,28,10,4,7,2,0,1,BB       ,GBR,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,241,       NULL,0,Transient,110.6,0,0,Check-Out,7/21/2015
0,32,2015,July,28,10,4,9,2,0,0,BB       ,DNK,Online TA,TA/TO,0,0,0,C               ,C               ,0,No Deposit     ,241,       NULL,0,Transient,105.9,0,0,Check-Out,7/23/2015
0,34,2015,July,28,10,2,5,2,1,0,HB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,241,       NULL,0,Transient,95.27,0,3,Check-Out,7/17/2015
0,34,2015,July,28,10,2,5,2,0,0,HB       ,GBR,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,241,       NULL,0,Transient,108.83,0,1,Check-Out,7/17/2015
1,100,2015,July,28,11,2,3,2,1,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,149,       NULL,0,Transient,153.96,0,0,Canceled,5/29/2015
0,44,2015,July,28,11,2,3,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,120.6,0,0,Check-Out,7/16/2015
0,304,2015,July,28,11,2,4,2,0,1,BB       ,PRT,Direct,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,240,       NULL,0,Transient,90.67,0,1,Check-Out,7/17/2015
1,36,2015,July,28,11,2,4,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,126.67,0,0,Canceled,6/8/2015
0,117,2015,July,28,11,2,4,3,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,15,       NULL,0,Transient,144.4,0,1,Check-Out,7/17/2015
0,70,2015,July,28,11,2,4,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,99.5,1,2,Check-Out,7/17/2015
0,110,2015,July,28,11,2,5,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,E               ,E               ,0,No Deposit     ,250,       NULL,0,Transient,139.4,0,1,Check-Out,7/18/2015
1,109,2015,July,28,11,2,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,73.8,0,1,Canceled,4/22/2015
0,33,2015,July,28,11,2,2,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,241,       NULL,0,Transient,89.97,0,1,Check-Out,7/15/2015
0,33,2015,July,28,11,2,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,123,0,0,Check-Out,7/15/2015
0,33,2015,July,28,11,2,2,2,0,0,BB       ,CZE,Online TA,TA/TO,0,0,0,E               ,E               ,1,No Deposit     ,240,       NULL,0,Transient,123,0,0,Check-Out,7/15/2015
0,0,2015,July,28,11,0,1,1,0,0,BB       ,GBR,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,123,0,0,Check-Out,7/12/2015
0,0,2015,July,28,11,0,1,2,0,0,HB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,240,       NULL,0,Transient,144.9,0,1,Check-Out,7/12/2015
0,0,2015,July,28,11,0,1,2,0,0,BB       ,ESP,Direct,Direct,0,0,0,G               ,G               ,0,No Deposit     ,       NULL,       NULL,0,Transient,153,0,0,Check-Out,7/12/2015
0,0,2015,July,28,11,0,1,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,131,0,1,Check-Out,7/12/2015
0,84,2015,July,28,11,1,1,2,0,0,HB       ,PRT,Corporate,Corporate,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,113,0,Transient,100,1,0,Check-Out,7/13/2015
0,71,2015,July,28,11,1,1,2,0,0,BB       ,ESP,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,175,       NULL,0,Transient,65.5,0,0,Check-Out,7/13/2015
0,16,2015,July,28,11,1,1,2,0,0,BB       ,ROU,Online TA,TA/TO,0,0,0,C               ,C               ,0,No Deposit     ,242,       NULL,0,Transient,123,0,1,Check-Out,7/13/2015
0,54,2015,July,28,11,2,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,F               ,0,No Deposit     ,240,       NULL,0,Transient,123,0,0,Check-Out,7/14/2015
0,8,2015,July,28,11,2,1,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,131,0,0,Check-Out,7/14/2015
0,36,2015,July,28,11,2,5,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,5,       NULL,0,Transient,104.68,1,0,Check-Out,7/18/2015
0,40,2015,July,28,11,2,5,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,242,       NULL,0,Transient,166,0,0,Check-Out,7/18/2015
1,59,2015,July,28,11,2,6,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,111.25,0,2,Canceled,5/19/2015
0,79,2015,July,28,11,2,6,2,2,0,HB       ,PRT,Direct,Direct,0,0,0,G               ,G               ,1,No Deposit     ,250,       NULL,0,Transient,213.75,0,0,Check-Out,7/19/2015
0,32,2015,July,28,11,4,6,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,1,No Deposit     ,240,       NULL,0,Transient,178,1,0,Check-Out,7/21/2015
0,110,2015,July,28,11,2,5,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,250,       NULL,0,Transient,113.9,0,1,Check-Out,7/18/2015
0,33,2015,July,28,11,2,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,129.29,1,0,Check-Out,7/18/2015
0,53,2015,July,29,12,1,0,2,2,0,BB       ,CN,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,240,       NULL,0,Transient,153,1,0,Check-Out,7/13/2015
0,2,2015,July,29,12,1,0,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,98,1,2,Check-Out,7/13/2015
0,8,2015,July,29,12,2,4,2,1,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,169,1,2,Check-Out,7/18/2015
1,72,2015,July,29,12,2,4,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,93,0,2,Canceled,5/12/2015
0,12,2015,July,29,12,2,5,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,132.29,0,0,Check-Out,7/19/2015
0,48,2015,July,29,12,2,5,2,0,0,BB       ,BRA,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,243,       NULL,0,Transient,123,0,1,Check-Out,7/19/2015
0,90,2015,July,29,12,2,5,2,0,0,FB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,5,       NULL,0,Transient-Party,117.22,0,1,Check-Out,7/12/2015
0,34,2015,July,29,12,2,5,2,0,1,HB       ,ESP,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,1,No Deposit     ,156,       NULL,0,Transient,149,0,1,Check-Out,7/19/2015
1,58,2015,July,29,12,2,5,3,1,0,BB       ,PRT,Direct,Direct,0,0,0,C               ,C               ,0,No Deposit     ,250,       NULL,0,Transient,164.57,0,1,Canceled,6/29/2015
0,59,2015,July,29,12,2,5,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,115,       NULL,0,Contract,107,0,0,Check-Out,7/19/2015
0,90,2015,July,29,12,2,5,2,0,1,FB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,5,       NULL,0,Transient-Party,117.22,1,2,Check-Out,7/19/2015
0,116,2015,July,29,12,2,5,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,40,       NULL,0,Contract,119.25,0,0,Check-Out,7/19/2015
0,31,2015,July,29,12,2,5,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,243,       NULL,0,Transient,123,0,0,Check-Out,7/19/2015
1,51,2015,July,29,12,2,5,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,241,       NULL,0,Transient,105.71,0,0,Canceled,7/3/2015
0,48,2015,July,29,12,2,5,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,243,       NULL,0,Transient,123,0,1,Check-Out,7/19/2015
0,59,2015,July,29,12,2,5,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,144.43,1,2,Check-Out,7/19/2015
1,97,2015,July,29,12,3,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,126,0,1,Canceled,6/19/2015
0,12,2015,July,29,12,4,5,2,0,0,HB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,148.3,1,2,Check-Out,7/21/2015
0,64,2015,July,29,12,4,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,125.22,0,1,Check-Out,7/21/2015
0,31,2015,July,29,12,4,7,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,243,       NULL,0,Transient,123,0,0,Check-Out,7/23/2015
0,59,2015,July,29,12,4,7,2,0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,243,       NULL,0,Contract,130,1,1,Check-Out,7/23/2015
1,55,2015,July,29,12,4,10,2,10,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,2,No Deposit     ,8,       NULL,0,Contract,133.16,0,1,No-Show,7/12/2015
0,81,2015,July,29,12,2,5,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,147,       NULL,0,Transient,78.84,0,0,Check-Out,7/19/2015
0,1,2015,July,29,12,1,0,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,80.1,0,0,Check-Out,7/13/2015
0,34,2015,July,29,12,2,0,2,2,0,BB       ,BEL,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,240,       NULL,0,Transient,193,0,1,Check-Out,7/14/2015
0,13,2015,July,29,12,2,0,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,88.2,0,0,Check-Out,7/14/2015
0,40,2015,July,29,12,2,0,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,F               ,E               ,0,No Deposit     ,241,       NULL,0,Transient,90.71,0,0,Check-Out,7/14/2015
0,1,2015,July,29,12,2,0,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,B               ,0,No Deposit     ,240,       NULL,0,Transient,114.5,0,1,Check-Out,7/14/2015
0,34,2015,July,29,12,2,0,2,0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,120.2,0,1,Check-Out,7/14/2015
0,88,2015,July,29,12,2,1,2,0,0,BB       ,ITA,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,1,No Deposit     ,8,       NULL,0,Contract,79.5,0,0,Check-Out,7/15/2015
0,9,2015,July,29,12,2,1,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,117.9,0,3,Check-Out,7/15/2015
1,24,2015,July,29,12,2,1,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,128,0,0,Canceled,6/22/2015
0,97,2015,July,29,12,2,2,2,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,6,       NULL,0,Transient,90.95,0,0,Check-Out,7/16/2015
0,60,2015,July,29,12,2,2,2,0,1,BB       ,FIN,Online TA,TA/TO,0,0,0,E               ,E               ,2,No Deposit     ,240,       NULL,0,Transient,107,0,2,Check-Out,7/16/2015
0,100,2015,July,29,12,2,2,2,2,0,BB       ,CN,Direct,Direct,0,0,0,G               ,G               ,0,No Deposit     ,250,       NULL,0,Transient,130.05,1,1,Check-Out,7/16/2015
0,50,2015,July,29,12,2,3,2,0,0,BB       ,ESP,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,156,       NULL,0,Contract,123,0,0,Check-Out,7/17/2015
1,47,2015,July,29,12,2,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,241,       NULL,0,Transient,103.8,0,0,No-Show,7/12/2015
0,8,2015,July,29,12,2,3,2,2,0,BB       ,IRL,Online TA,TA/TO,0,0,0,H               ,H               ,0,No Deposit     ,240,       NULL,0,Transient,196,0,1,Check-Out,7/17/2015
0,34,2015,July,29,12,2,3,2,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,149.4,1,0,Check-Out,7/17/2015
0,47,2015,July,29,13,2,5,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,240,       NULL,0,Transient,175.71,0,0,Check-Out,7/20/2015
0,115,2015,July,29,13,2,5,2,0,1,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,134,       NULL,0,Transient-Party,119.7,0,2,Check-Out,7/20/2015
1,79,2015,July,29,13,2,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,100.86,0,1,Canceled,5/13/2015
0,91,2015,July,29,13,2,5,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,100.86,0,0,Check-Out,7/20/2015
0,98,2015,July,29,13,1,1,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient-Party,82,0,3,Check-Out,7/15/2015
0,109,2015,July,29,13,1,1,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,C               ,0,No Deposit     ,240,       NULL,0,Transient,73.8,0,1,Check-Out,7/15/2015
0,0,2015,July,29,13,1,1,2,0,0,BB       ,AUS,Online TA,TA/TO,0,0,0,A               ,C               ,0,No Deposit     ,240,       NULL,0,Transient,117.9,1,0,Check-Out,7/15/2015
0,98,2015,July,29,13,1,1,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient-Party,82,0,3,Check-Out,7/15/2015
0,0,2015,July,29,13,1,1,4,0,0,BB       ,PRT,Direct,Direct,0,0,0,L               ,H               ,0,No Deposit     ,       NULL,       NULL,0,Transient,150,0,0,Check-Out,7/15/2015
0,9,2015,July,29,13,1,1,2,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,161,1,2,Check-Out,7/15/2015
0,62,2015,July,29,13,1,1,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,147,       NULL,0,Transient,64,0,2,Check-Out,7/15/2015
1,45,2015,July,29,13,1,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,123,0,0,Canceled,6/18/2015
0,42,2015,July,29,13,1,2,2,0,0,BB       ,USA,Online TA,TA/TO,0,0,0,D               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,110,1,0,Check-Out,7/16/2015
0,54,2015,July,29,13,1,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,88.2,1,1,Check-Out,7/16/2015
0,51,2015,July,29,13,1,2,2,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,130,1,0,Check-Out,7/16/2015
0,54,2015,July,29,13,1,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,88.2,0,1,Check-Out,7/16/2015
0,58,2015,July,29,13,1,2,2,0,0,HB       ,ESP,Direct,Direct,0,0,0,E               ,F               ,2,No Deposit     ,250,       NULL,0,Transient,165,1,1,Check-Out,7/16/2015
0,0,2015,July,29,13,1,3,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,0,A               ,A               ,0,No Deposit     ,167,       NULL,0,Transient,114,0,0,Check-Out,7/17/2015
1,60,2015,July,29,13,1,4,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,15,       NULL,0,Transient,79.5,0,0,Canceled,6/24/2015
1,321,2015,July,29,13,1,4,2,0,0,HB       ,PRT,Direct,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,132.8,0,1,Canceled,3/5/2015
0,40,2015,July,29,13,1,4,2,0,0,BB       ,ESP,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,250,       NULL,0,Transient,120,0,2,Check-Out,7/18/2015
1,51,2015,July,29,13,1,4,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,156,       NULL,0,Contract,79.5,0,0,Canceled,5/23/2015
0,38,2015,July,29,13,1,4,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,D               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient,120,0,0,Check-Out,7/18/2015
1,75,2015,July,29,13,1,4,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,144.2,0,1,Canceled,6/22/2015
0,101,2015,July,29,13,1,4,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,107.2,0,0,Check-Out,7/18/2015
1,42,2015,July,29,13,1,4,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,120,0,0,Canceled,6/1/2015
0,40,2015,July,29,13,1,4,2,0,0,BB       ,ESP,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,250,       NULL,0,Transient,120,0,2,Check-Out,7/18/2015
0,109,2015,July,29,13,1,4,3,0,0,HB       ,PRT,Direct,Direct,0,0,0,E               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient,163.8,0,1,Check-Out,7/18/2015
1,81,2015,July,29,13,1,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,98.5,0,2,Canceled,4/24/2015
1,98,2015,July,29,13,1,5,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,130.5,0,0,Canceled,5/12/2015
0,32,2015,July,29,13,1,5,1,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,D               ,C               ,2,No Deposit     ,300,       NULL,0,Transient,153,0,0,Check-Out,7/19/2015
0,72,2015,July,29,13,1,5,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,98.5,0,2,Check-Out,7/19/2015
0,115,2015,July,29,13,2,5,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,134,       NULL,0,Transient-Party,119.7,0,2,Check-Out,7/20/2015
0,118,2015,July,29,13,2,5,2,0,0,FB       ,PRT,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,250,       NULL,0,Transient,184.6,0,1,Check-Out,7/20/2015
0,81,2015,July,29,13,2,5,2,1,0,HB       ,ESP,Direct,Direct,0,0,0,E               ,E               ,0,No Deposit     ,250,       NULL,0,Transient,181.22,0,2,Check-Out,7/20/2015
1,95,2015,July,29,13,2,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,100.86,0,1,Canceled,4/15/2015
0,16,2015,July,29,13,1,0,2,0,0,BB       ,ROU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,100.2,1,3,Check-Out,7/14/2015
0,56,2015,July,29,13,1,3,2,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,240,       NULL,0,Transient,134.25,1,0,Check-Out,7/17/2015
0,88,2015,July,29,13,3,5,2,0,0,BB       ,FIN,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,8,       NULL,0,Contract,96.3,0,0,Check-Out,7/21/2015
0,41,2015,July,29,13,3,6,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,147,       NULL,0,Transient,83.09,0,2,Check-Out,7/22/2015
1,40,2015,July,29,14,0,1,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,171,       NULL,0,Transient,105.5,0,0,Canceled,7/3/2015
0,1,2015,July,29,14,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,270,0,Transient,134,0,0,Check-Out,7/15/2015
0,1,2015,July,29,14,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,240,       NULL,0,Transient,8,0,1,Check-Out,7/15/2015
0,1,2015,July,29,14,0,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,1,No Deposit     ,240,       NULL,0,Transient,146,1,1,Check-Out,7/16/2015
1,76,2015,July,29,14,0,4,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,126,0,2,Canceled,5/27/2015
0,0,2015,July,29,14,0,4,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,C               ,0,No Deposit     ,240,       NULL,0,Transient,111.15,0,1,Check-Out,7/18/2015
0,49,2015,July,29,14,0,5,2,0,0,BB       ,POL,Online TA,TA/TO,0,0,0,E               ,F               ,1,No Deposit     ,240,       NULL,0,Transient,136.2,0,2,Check-Out,7/19/2015
0,76,2015,July,29,14,0,5,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,250,       NULL,0,Transient,101.8,0,0,Check-Out,7/19/2015
0,73,2015,July,29,14,1,5,2,0,0,HB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient-Party,127,0,1,Check-Out,7/20/2015
0,73,2015,July,29,14,1,5,2,1,0,HB       ,PRT,Direct,Direct,0,0,0,E               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient-Party,161.5,0,2,Check-Out,7/20/2015
0,317,2015,July,29,14,1,5,2,2,0,HB       ,PRT,Direct,TA/TO,0,0,0,H               ,G               ,1,No Deposit     ,240,       NULL,0,Transient,230.67,1,2,Check-Out,7/20/2015
1,112,2015,July,29,14,2,5,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,65.7,0,1,Canceled,4/6/2015
0,6,2015,July,29,14,2,5,2,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,180,1,2,Check-Out,7/21/2015
0,8,2015,July,29,14,2,5,2,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,240,       NULL,0,Transient,168.57,0,1,Check-Out,7/21/2015
1,96,2015,July,29,14,2,7,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,242,       NULL,0,Transient,107.67,0,1,Canceled,4/11/2015
1,96,2015,July,29,14,2,7,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,96.9,0,1,Canceled,4/11/2015
0,99,2015,July,29,14,2,7,2,0,0,BB       ,IRL,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,107,0,1,Check-Out,7/23/2015
0,66,2015,July,29,14,2,9,2,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,A               ,B               ,0,No Deposit     ,147,       NULL,0,Transient,73.41,0,0,Check-Out,7/25/2015
0,38,2015,July,29,14,4,10,2,0,0,HB       ,SWE,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,241,       NULL,0,Transient,109.9,0,2,Check-Out,7/28/2015
0,38,2015,July,29,14,4,10,2,0,0,HB       ,SWE,Online TA,TA/TO,0,0,0,D               ,D               ,1,No Deposit     ,241,       NULL,0,Transient,109.9,0,2,Check-Out,7/28/2015
